Stock,Name,YEAR,OWN,FORN,BIG4,SIZE,LEV,CUR,GRW,ROA,ROE,CFO,PPE,AGE,INVREC,MB,TQ,LOSS
79190,(주)이엠따블유,2019,0.2824,0.0136,1,25.1013153,0.528565183,1.481411304,-0.293020497,0.007997758,0.016964716,0.023760462,0.10476843,3.091042453,0.218994236,2.32587193,1.949315859,1
79190,(주)이엠따블유,2020,0.195,0.012,1,24.69467499,0.284006367,2.135603901,-0.417212045,-0.045682593,-0.063803072,-0.008569439,0.150854007,3.135494216,0.188273667,2.275840451,1.851407771,0
79190,(주)케스피온,2021,0.184,0.0333,0,24.78680581,0.332669089,1.756710445,0.403948775,0.086286653,0.129301148,0.017913815,0.148094595,3.17805383,0.248652189,1.083227754,1.05293617,1
79190,케스피온,2022,0.2088,0.0142,0,24.95691005,0.363960131,1.862608542,-0.469009092,-0.192383338,-0.302470564,-0.030876097,0.11555754,3.218875825,0.089439512,1.081583093,1.046915055,0
79190,케스피온,2023,0.2072,0.0077,0,24.81836082,0.424941446,0.965969359,-0.218063077,-0.024698409,-0.042949381,-0.030597497,0.067817539,3.258096538,0.095096927,0.929597471,0.944690295,1
79370,제우스,2011,0.6155,0.0,1,25.66194244,0.424098835,1.52742317,0.016337444,0.050622608,0.087901555,0.018579694,0.094431716,3.17805383,0.491084838,0.451352898,0.645254204,0
79370,제우스,2012,0.6129,0.0013,1,25.60954827,0.353417171,1.731611966,-0.504808623,0.0153445,0.023731685,0.104121329,0.094681726,3.218875825,0.29635374,0.369747162,0.510609561,0
79370,제우스,2013,0.6191,0.0035,1,25.43989356,0.223501412,2.427104821,0.318827396,0.074799768,0.096329561,0.060106435,0.097530458,3.258096538,0.506700038,0.788664915,0.856783589,0
79370,제우스,2014,0.498,0.0616,1,25.66789559,0.322325438,1.993966469,0.254962235,0.085051593,0.125505069,0.140713001,0.084623538,3.295836866,0.38180555,1.462606786,1.305914541,0
79370,제우스,2015,0.4993,0.0523,1,25.8406516,0.338715839,1.747383459,0.26712083,0.09784006,0.14795464,0.061719685,0.068640299,3.33220451,0.393627625,1.086016493,1.05853267,0
79370,제우스,2016,0.4993,0.0839,1,25.93858181,0.319518056,1.706597732,-0.060656049,0.071459189,0.105012616,0.063674655,0.055372356,3.36729583,0.378162591,1.044634602,1.030201994,0
79370,제우스,2017,0.4963,0.1198,1,26.02053607,0.32335021,1.786410714,0.341020013,0.064457556,0.095259847,0.05817439,0.057020702,3.401197382,0.435880959,1.208727544,1.1253788,0
79370,(주)제우스,2018,0.4963,0.1059,1,26.20800469,0.399318377,1.554495934,0.192993224,0.101110403,0.168326114,0.00817711,0.102671548,3.433987204,0.497454387,0.720560578,0.833249538,0
79370,(주)제우스,2019,0.4008,0.1075,1,26.34115822,0.403267942,1.574980933,-0.348217669,0.028594908,0.047919175,0.017043195,0.104194034,3.465735903,0.376729737,0.835303408,0.888741384,0
79370,(주)제우스,2020,0.4008,0.0975,1,26.24580962,0.324463154,1.703033644,0.06778972,0.029770309,0.044069112,0.107761393,0.130780421,3.496507561,0.284916893,1.738701332,1.450428241,0
79370,(주)제우스,2021,0.401,0.0538,1,26.36893003,0.390243091,1.373373191,-0.054032247,0.016490953,0.027045127,0.054550004,0.267183576,3.526360525,0.365488325,1.38744779,1.214696173,0
79370,제우스,2022,0.401,0.1623,0,26.48129378,0.445870699,1.345254118,0.468511973,0.065964753,0.119042167,0.130101862,0.228892712,3.555348061,0.327728495,1.368642222,1.214153111,0
79370,제우스,2023,0.3995,0.0325,0,26.54128281,0.419076009,1.406346652,-0.365091262,0.074942282,0.129005314,-0.072533349,0.204857395,3.583518938,0.296381516,2.167156139,1.75617959,0
79430,현대리바트,2011,0.246,0.0078,1,26.4834643,0.415548178,1.575968175,0.26675034,0.020555701,0.035170907,0.025983544,0.116826395,2.564949357,0.456800876,0.709542741,0.835999686,0
79430,현대리바트,2012,0.307,0.0077,1,26.54316031,0.435371956,1.475525932,-0.016275047,0.012154982,0.021527414,0.047601575,0.104550464,2.63905733,0.374377792,0.535055409,0.720935068,0
79430,(주)현대리바트,2013,0.3934,0.0319,1,26.48932097,0.399788841,1.573492488,0.08380563,0.019081099,0.031790643,0.055878479,0.110103669,2.708050201,0.435202956,1.090225954,1.054216272,0
79430,(주)현대리바트,2014,0.3471,0.0281,1,26.50430345,0.399105588,1.695027647,0.200302553,0.070698501,0.117655447,0.077758397,0.113785957,2.772588722,0.472728836,3.018986481,2.286874532,0
79430,(주)현대리바트,2015,0.3132,0.0529,1,26.55216226,0.362613596,1.807960552,0.102318755,0.092703681,0.145443455,0.04553479,0.106648031,2.833213344,0.532821407,2.451673157,1.951984035,0
79430,(주)현대리바트,2016,0.3,0.0696,1,26.65225427,0.344215996,1.96583485,0.051326151,0.093634893,0.14278313,0.010394724,0.161317424,2.890371758,0.604603196,1.459592919,1.306601811,0
79430,(주)현대리바트,2017,0.4116,0.0892,1,26.76386185,0.332883953,2.062384453,0.207445691,0.084639233,0.126873329,0.051875875,0.164782166,2.944438979,0.790512805,1.582787726,1.356915921,0
79430,(주)현대리바트,2018,0.412,0.0516,1,27.24228132,0.387571315,1.89225902,0.495833993,0.0543621,0.088764784,0.00463921,0.101566433,2.995732274,0.545994851,0.920976197,0.947290622,0
79430,(주)현대리바트,2019,0.412,0.0799,1,27.23091628,0.332993658,2.113247836,-0.078759235,0.029139492,0.043686979,0.135454662,0.166511014,3.044522438,0.494329275,0.599202628,0.753219464,0
79430,(주)현대리바트,2020,0.412,0.0469,1,27.33403874,0.384276064,1.61904061,0.119612854,0.033514528,0.054431095,0.141577082,0.282538444,3.091042453,0.408210989,0.683539699,0.809225574,0
79430,(주)현대리바트,2021,0.4116,0.0438,1,27.40144578,0.397161587,1.409792828,0.017194575,0.015617632,0.025906829,-0.027962838,0.2682342,3.135494216,0.476977614,0.640447003,0.795440272,0
79430,(주)현대리바트,2022,0.412,0.0466,1,27.47300134,0.431072109,1.341575759,0.055694691,-0.058016679,-0.101975453,-0.047538701,0.257830079,3.17805383,0.487339089,0.404359624,0.69379648,0
79430,현대리바트,2023,0.412,0.0309,1,27.4668468,0.485925515,1.202216761,0.060752431,-0.040908795,-0.079577564,0.003558437,0.240870087,3.218875825,0.559467475,0.398366967,0.730081161,1
79650,서산,2011,0.7028,0.0,0,24.13239872,0.094822609,3.834008556,0.141376758,0.016012726,0.017690152,0.070288837,0.119655034,3.63758616,0.197926639,0.391443182,0.465067496,1
79650,서산,2012,0.679,0.0,0,24.17337344,0.120981824,4.668315825,0.614127647,0.127374231,0.144905116,0.100333097,0.151565929,3.663561646,0.337348036,0.464787867,0.546609986,0
79650,서산,2013,0.679,0.0,0,24.34455759,0.152877922,3.755313002,-0.092531535,0.049262381,0.058152635,0.024649981,0.133065094,3.688879454,0.272165791,0.695846701,0.728771971,0
79650,서산,2014,0.679,0.0017,0,24.34116173,0.10825222,5.823660109,-0.117131889,0.051265479,0.057488766,0.107368033,0.137283688,3.713572067,0.224611993,0.890776439,0.902072778,0
79650,서산,2015,0.679,0.0044,0,24.38595056,0.103424014,5.955329328,0.031507388,0.047064972,0.052494125,0.088415859,0.122143782,3.737669618,0.213887789,1.328967684,1.291273507,0
79650,서산,2016,0.679,0.0097,0,24.44418371,0.114583219,4.416953501,-0.072963768,0.057294866,0.064709487,0.104028743,0.117682757,3.761200116,0.149732895,2.501547443,2.368723422,0
79650,서산,2017,0.679,0.0201,0,24.46748023,0.088458092,7.05786746,0.049825956,0.054688166,0.05999523,0.044657388,0.117584365,3.784189634,0.176720894,1.980265158,1.893388463,0
79650,(주)서산,2018,0.679,0.013,0,24.51361255,0.08862571,8.310965676,-0.147700966,0.002525132,0.002770686,0.014944294,0.106733534,3.80666249,0.147302658,1.791278126,1.728357399,0
79650,(주)서산,2019,0.679,0.0068,0,24.47311689,0.07951784,3.537507769,-0.220163646,0.003261268,0.003543,0.024937181,0.100874146,3.828641396,0.126514001,1.903018301,1.834115056,0
79650,(주)서산,2020,0.679,0.0043,0,24.42889355,0.076303266,4.272545255,-0.091895495,-0.034288024,-0.037120435,-0.002831282,0.098307849,3.850147602,0.164610199,1.354679087,1.311864464,0
79650,(주)서산,2021,0.679,0.0145,1,24.40061897,0.120713697,7.24122174,0.141187591,0.07597195,0.086401835,0.104017835,0.080420885,3.871201011,0.126827361,1.356140794,1.320661417,1
79650,서산,2022,0.679,0.0091,0,24.47095332,0.099621772,8.242666983,-0.144087451,0.026517398,0.029451399,-0.022249865,0.067632797,3.891820298,0.137675096,0.950072205,0.95325415,0
79650,서산,2023,0.679,0.0034,0,24.47792166,0.063730922,11.59798363,-0.048534695,0.036977715,0.039494752,0.068188182,0.064607921,3.912023005,0.115885565,0.771114438,0.785020071,0
79810,디이엔티,2011,0.2818,0.0001,1,24.34701518,0.253440128,3.660614454,-0.26629955,-0.027418803,-0.036726863,-0.04095294,0.09750025,2.397895273,0.302245525,0.778442851,0.82647503,0
79810,디이엔티,2012,0.2818,0.0,1,24.20563347,0.216793632,3.746680419,-0.326655215,0.030747127,0.039258015,0.15107771,0.098751851,2.48490665,0.21085716,0.569283676,0.644485292,1
79810,디이엔티,2013,0.2818,0.0004,1,24.18810768,0.174596623,4.499302006,0.342612928,-0.047083952,-0.057043566,0.003693864,0.110303949,2.564949357,0.176479775,0.706103857,0.749320274,0
79810,디이엔티,2014,0.3001,0.0,0,24.08850196,0.147046561,6.174109874,-0.38583615,-0.075472809,-0.08848409,-0.020636392,0.13012692,2.63905733,0.12416244,0.697301108,0.733567901,1
79810,디이엔티,2015,0.3001,0.0014,0,23.9562871,0.119811451,6.47835718,0.912898949,0.145537676,0.165348295,0.034466117,0.114907118,2.708050201,0.464415476,1.217142718,1.136301509,1
79810,디이엔티,2016,0.2997,0.0081,0,24.44106671,0.372295279,2.19970198,-0.193784456,-0.152183935,-0.242445102,-0.277522323,0.072647941,2.772588722,0.692548344,3.816153289,2.010206981,0
79810,디이엔티,2017,0.2776,0.0264,0,24.77045104,0.641281252,1.461330872,2.110616508,0.04842891,0.135005238,0.112739189,0.318906878,2.833213344,0.387297326,1.388023094,1.147656324,1
79810,(주)디이엔티,2018,0.2823,0.0032,0,25.00812413,0.619465114,1.107424588,-0.57639803,-0.150745398,-0.396140811,-0.159368894,0.235381792,2.890371758,0.107763143,1.008156893,1.002382413,0
79810,(주)디이엔티,2019,0.2458,0.0243,0,24.81378377,0.707926479,1.10361193,-0.606624886,-0.116828237,-0.39999599,-0.01571753,0.256692055,2.944438979,0.098739919,2.290780842,1.507610125,1
79810,(주)디이엔티,2020,0.2676,0.0193,1,24.54913836,0.60674182,1.067381368,-0.225376186,-0.213229284,-0.542211948,-0.086150078,0.294641697,2.995732274,0.16442935,4.712913764,2.828247314,1
79810,(주)디이엔티,2021,0.2581,0.0193,1,24.67490338,0.50759769,1.502056799,0.843014683,0.019180214,0.038952323,-0.088213214,0.261311588,3.044522438,0.373639899,2.409214558,1.617587471,1
79810,디이엔티,2022,0.2607,0.0144,0,24.81554001,0.561750574,1.274004641,0.192271075,-0.096305601,-0.21975066,0.188974246,0.251821814,3.091042453,0.212587935,6.595996896,2.46248268,0
79810,디이엔티,2023,0.2155,0.0103,0,25.21203443,0.738655559,0.844865533,1.539089889,0.013305611,0.050912165,-0.277522323,0.185517468,3.135494216,0.790512805,2.3197226,1.815814196,1
79940,가비아,2011,0.3499,0.0538,0,24.2608331,0.373675355,1.455366406,0.296437004,0.094883538,0.151492582,0.196339564,0.186824095,2.564949357,0.059815918,2.070315643,1.697323813,0
79940,가비아,2012,0.2525,0.0118,0,24.34214715,0.348487694,0.773474737,0.138775529,0.153847715,0.236139385,0.241455732,0.532778176,2.63905733,0.076274039,1.72658818,1.437184023,0
79940,가비아,2013,0.2526,0.0757,0,24.67057392,0.398305622,0.896413965,0.052627732,0.073112892,0.121511675,0.120588834,0.364004332,2.708050201,0.07856249,1.834361391,1.557122808,0
79940,가비아,2014,0.2518,0.1382,0,24.67742423,0.33227638,0.893986749,0.083898878,0.059000436,0.088360565,0.166753375,0.35346879,2.772588722,0.074206531,2.277965478,1.870805992,0
79940,가비아,2015,0.2518,0.1382,0,24.74833611,0.318599753,1.133307769,0.103417844,0.076600536,0.11241636,0.181339149,0.327440473,2.833213344,0.054813852,2.272400244,1.937245714,0
79940,가비아,2016,0.2451,0.1271,0,24.77778475,0.263403384,1.799958894,0.020303288,0.06146706,0.083447384,0.161982436,0.321741445,2.890371758,0.045966245,1.740628349,1.549936937,0
79940,가비아,2017,0.2465,0.1285,0,24.83677526,0.257472473,1.194229799,0.059378141,0.04077343,0.054911675,0.141767085,0.295078083,2.944438979,0.051100995,1.667005681,1.489201794,0
79940,(주)가비아,2018,0.2479,0.1749,0,24.89744441,0.266570273,0.872607723,0.054081111,0.042512441,0.057963891,0.142203844,0.282380819,2.995732274,0.046302262,1.727511935,1.523025629,0
79940,(주)가비아,2019,0.2489,0.1657,0,24.96194142,0.281076222,1.016541117,0.055372881,0.067152891,0.093407526,0.19106139,0.366294584,3.044522438,0.044765141,2.072245521,1.698987039,0
79940,(주)가비아,2020,0.2485,0.1207,0,25.1416836,0.348109154,0.671402245,0.100300571,0.057352126,0.087978112,0.196496492,0.279708092,3.091042453,0.037369377,3.04994072,2.219721439,0
79940,(주)가비아,2021,0.2613,0.1299,0,25.30908327,0.404996727,0.805594133,0.121319734,0.044993558,0.075619008,0.142358501,0.318686353,3.135494216,0.033267396,2.866649494,2.106898248,0
79940,가비아,2022,0.2613,0.1513,0,25.40072443,0.407013341,0.941898641,0.077158919,0.068389992,0.115331417,0.222190198,0.289173112,3.17805383,0.030850195,1.978696391,1.489254683,0
79940,가비아,2023,0.2613,0.3004,0,25.65696906,0.500095548,1.394396779,0.115141657,0.058553514,0.11712941,0.122193615,0.225312124,3.218875825,0.030317191,2.974591203,1.926491335,0
79950,인베니아,2011,0.2539,0.0066,1,25.30567021,0.388964283,1.606944287,-0.390481024,-0.017765599,-0.029074568,-0.050267943,0.123496609,2.397895273,0.692128044,1.327796344,1.167821635,0
79950,인베니아,2012,0.2539,0.0067,1,25.38479034,0.48803079,1.850239304,-0.701499756,-0.190204467,-0.371515442,-0.035234064,0.107829072,2.48490665,0.336913795,1.742582933,1.323787637,1
79950,인베니아,2013,0.2539,0.0005,1,25.0340944,0.563971077,1.89686813,2.110616508,0.061624441,0.141331085,-0.024521949,0.14618767,2.564949357,0.790512805,2.914664148,1.628087091,1
79950,인베니아,2014,0.2539,0.001,1,25.44375856,0.671959653,1.195784111,-0.316517389,-0.03515064,-0.107153403,0.040158912,0.087803722,2.63905733,0.528922499,2.947077462,1.695725601,0
79950,인베니아,2015,0.2607,0.0028,1,25.25319623,0.642682115,1.143454057,-0.173651874,0.020012096,0.05600642,0.018764005,0.095664912,2.708050201,0.595723892,2.581424039,1.622675296,1
79950,인베니아,2016,0.2037,0.0434,1,25.1966051,0.606256588,1.273010092,0.808312984,0.09438647,0.239715682,0.072806558,0.101808091,2.772588722,0.790512805,3.106609495,1.786951267,0
79950,인베니아,2017,0.2509,0.0091,1,25.45550615,0.626437045,1.244077685,0.202912427,0.010352087,0.02771176,-0.03561136,0.073352502,2.833213344,0.781503907,2.28976749,1.406555244,0
79950,인베니아(주),2018,0.2712,0.0122,1,25.64975199,0.684784082,1.243711462,-0.051083583,0.039198959,0.124355899,0.022895407,0.101804355,2.890371758,0.349977654,1.505686309,1.149785156,0
79950,인베니아(주),2019,0.2994,0.0155,1,25.75668903,0.703798276,1.563494198,-0.152933167,0.012433533,0.041976572,-0.277522323,0.085783472,2.944438979,0.584312448,1.313773451,1.078776181,0
79950,인베니아(주),2020,0.2994,0.0355,1,25.92048107,0.748939303,1.122157991,-0.035415353,-0.030368664,-0.120961442,0.311571898,0.060619581,2.995732274,0.236558961,1.50109436,1.142846275,0
79950,인베니아(주),2021,0.2793,0.025,1,25.67751318,0.714931386,0.972564423,-0.049734961,0.088902809,0.311864601,-0.057232135,0.063675503,3.044522438,0.466965007,1.166109917,1.062728968,1
79950,인베니아,2022,0.2858,0.0202,1,25.67711232,0.6223647,1.014718717,-0.578186947,-0.008344031,-0.022095473,0.033735348,0.011841154,3.091042453,0.205973662,0.662669071,0.836109034,0
79950,인베니아,2023,0.2858,0.0059,1,25.39617551,0.514153753,1.240622196,-0.603911891,-0.164222556,-0.338013429,-0.031040715,0.124065783,3.135494216,0.291361941,0.791861382,0.918315299,1
79960,동양이엔피,2011,0.3948,0.0176,0,25.70534514,0.386663525,1.754590147,0.038368964,0.103037312,0.167994757,0.311571898,0.08527657,3.218875825,0.684474015,0.646593743,0.810099834,0
79960,동양이엔피,2012,0.3913,0.04,0,25.97044101,0.462657601,1.51282287,0.135111209,0.11832353,0.220201365,0.0863729,0.092267883,3.258096538,0.398950718,0.963823431,0.975754089,0
79960,동양이엔피,2013,0.3881,0.0831,0,25.93011345,0.329789635,1.94816343,0.162268756,0.147756238,0.220462478,0.11763823,0.114137399,3.295836866,0.508302591,0.995208789,0.996783301,0
79960,동양이엔피,2014,0.3743,0.1283,0,26.11144414,0.328624973,2.007741524,-0.236078051,0.072357201,0.107774639,0.092508828,0.111449719,3.33220451,0.329876072,0.532762694,0.648944688,0
79960,동양이엔피,2015,0.3757,0.156,0,26.08479019,0.248657358,2.579979925,0.076593227,0.059971933,0.079819685,0.105420408,0.126606732,3.36729583,0.372096187,0.651423188,0.745340734,0
79960,동양이엔피,2016,0.3698,0.1809,0,26.17729503,0.269431423,2.602000556,-0.0683954,0.070600699,0.096638017,0.04681718,0.110962557,3.401197382,0.337757856,0.556599004,0.655421835,0
79960,동양이엔피,2017,0.3497,0.1708,0,26.19572848,0.222874627,3.332439843,-0.028496994,0.005872058,0.007556126,0.126003792,0.094776359,3.433987204,0.272444635,0.523462885,0.633410573,0
79960,동양이엔피(주),2018,0.3507,0.1799,0,26.20424397,0.230722194,3.591025168,-0.070740078,0.024705218,0.03211482,-0.048256803,0.088747157,3.465735903,0.34771925,0.386615089,0.5224259,0
79960,동양이엔피(주),2019,0.3507,0.1621,0,26.210275,0.221412051,3.55046924,0.387557615,0.113079168,0.145236216,0.064860798,0.09992472,3.496507561,0.43759289,0.603547632,0.696638637,0
79960,동양이엔피(주),2020,0.4004,0.1001,0,26.34570686,0.23481006,3.25900264,-0.077707217,0.058932787,0.0770172,0.224961579,0.091659433,3.526360525,0.235394873,0.62980176,0.71672367,0
79960,동양이엔피(주),2021,0.4004,0.0623,0,26.43008279,0.234798282,3.196536397,0.131897825,0.049114434,0.06418495,0.007328741,0.079691109,3.555348061,0.332264853,0.604388653,0.702915704,0
79960,동양이엔피,2022,0.4004,0.0645,0,26.50353015,0.249050114,2.76095621,0.047440068,0.056106528,0.074714078,0.082886284,0.06274532,3.583518938,0.319484287,0.46098264,0.597911608,0
79960,동양이엔피,2023,0.4004,0.076,0,26.56057337,0.25403443,2.854170197,-0.052348084,0.108585175,0.145563253,0.209229937,0.057016583,3.610917913,0.245555156,0.557461372,0.659959074,0
79970,투비소프트,2011,0.3036,0.004,1,23.61253716,0.209067829,3.539237947,0.1844788,0.13296118,0.168106931,0.116971538,0.035869284,2.48490665,0.655768625,1.010087955,1.007689596,0
79970,투비소프트,2012,0.3032,0.0074,1,23.8048525,0.237744834,2.938726631,0.248261236,0.143748715,0.188583459,0.163806575,0.026001937,2.564949357,0.608455587,1.020144902,1.016309754,0
79970,투비소프트,2013,0.3033,0.0065,1,23.91732867,0.190378085,3.841332358,0.002066556,0.124223633,0.153434129,0.262313167,0.022392631,2.63905733,0.540277467,1.612555193,1.427742005,0
79970,투비소프트,2014,0.2877,0.0051,1,24.22655725,0.30170863,3.954718603,-0.087418696,0.059307993,0.084933017,0.087773714,0.014490064,2.708050201,0.364312732,1.444187706,1.384879568,0
79970,투비소프트,2015,0.1246,0.0089,1,24.13653743,0.13352044,4.02173204,0.057882131,0.079931836,0.092248957,0.054785334,0.015354219,2.772588722,0.445803809,2.82491337,2.591895225,0
79970,투비소프트,2016,0.2156,0.0005,1,24.2279515,0.127687236,4.054570951,0.266251849,0.020947171,0.024013372,0.027513734,0.015666173,2.833213344,0.504868897,2.097640616,1.594226024,0
79970,투비소프트,2017,0.1402,0.0056,1,25.07321358,0.45863335,0.918597164,-0.112389239,-0.299804733,-0.553792393,-0.015331462,0.005978916,2.890371758,0.171026024,2.931134507,2.065676375,0
79970,(주)투비소프트,2018,0.0713,0.0206,1,25.22554987,0.448160462,0.562146121,0.0882739,-0.348458942,-0.631449757,-0.022509202,0.004257275,2.944438979,0.155555102,2.394816219,1.851017309,1
79970,(주)투비소프트,2019,0.0567,0.0203,1,25.22406152,0.38987137,1.578110001,0.06989432,-0.149499519,-0.245029509,0.05661435,0.009095871,2.995732274,0.181383554,1.379834888,1.23854643,1
79970,(주)투비소프트,2020,0.1375,0.0134,0,25.11823388,0.371973356,1.268645349,-0.101458344,-0.277309242,-0.441556493,0.058020528,0.003388501,3.044522438,0.083471676,2.093561444,1.781824056,1
79970,(주)투비소프트,2021,0.1249,0.0122,0,24.8596932,0.285066185,2.324591782,-0.075616455,-0.361755226,-0.505998203,-0.055111719,0.010297297,3.091042453,0.085216747,2.394591766,1.612168968,1
79970,투비소프트,2022,0.1498,0.0023,0,25.02783072,0.561040741,1.297269454,-0.006340005,-0.300823599,-0.685310979,0.038103694,0.005775707,3.135494216,0.058050223,1.132274132,1.080867088,1
79970,투비소프트,2023,0.0863,0.0139,0,24.84004344,0.388640195,1.915835218,-0.012027656,-0.203909627,-0.333534566,-0.02015937,0.006411675,3.17805383,0.080556974,1.424342993,1.278471399,1
80000,에스엔유,2011,0.2711,0.0915,0,25.86014072,0.31124213,4.514928151,-0.110507076,-0.098869021,-0.143546848,0.061916779,0.060198141,2.63905733,0.267981547,2.189808366,1.745103783,0
80000,에스엔유,2012,0.27,0.0219,0,25.78550407,0.373761519,3.162766356,-0.428826722,-0.166087902,-0.265215101,-0.075439153,0.157150942,2.708050201,0.254301245,1.350251114,1.204533123,1
80000,에스엔유,2013,0.27,0.0144,0,25.55084386,0.416038623,1.594351733,1.292960351,0.064671507,0.110746205,0.058476598,0.192596741,2.772588722,0.419726639,2.74635696,2.071665649,1
80000,에스엔유,2014,0.2699,0.0096,0,25.60724534,0.386342155,1.982771716,-0.177795845,-0.098019181,-0.15972937,-0.022057798,0.172554736,2.833213344,0.393411696,1.371968214,1.199367272,0
80000,에스엔유,2015,0.2515,0.0098,0,25.56955241,0.464020677,1.203246787,-0.159886997,0.014257861,0.026601513,0.062371222,0.160490517,2.890371758,0.46474682,1.198654517,1.109352576,1
80000,에스엔유,2016,0.3985,0.0105,0,25.56477528,0.449533909,1.267080902,-0.173770614,-0.143250249,-0.260234466,-0.040388805,0.14912529,2.944438979,0.455062733,1.812797622,1.543140066,0
80000,에스엔유,2017,0.3102,0.0117,1,25.62218745,0.331764695,1.829209255,1.008475386,0.042837081,0.064104785,0.087785071,0.108332114,2.995732274,0.462103773,1.273580955,1.173955675,1
80000,에스엔유프리시젼(주),2018,0.3722,0.0205,1,25.73208484,0.364152835,2.743053448,-0.289670016,0.067071772,0.105484109,0.139164668,0.07956193,3.044522438,0.143399793,0.923598992,0.939628944,0
80000,에스엔유프리시젼(주),2019,0.3722,0.0246,1,25.64047452,0.209813359,5.630954974,-0.221899039,0.055225134,0.069888721,0.020539614,0.0826637,3.091042453,0.300147227,0.808829539,0.85470513,0
80000,에스엔유프리시젼(주),2020,0.3719,0.0122,0,25.74627694,0.239972177,2.789382455,0.583246796,0.032430763,0.042670494,0.204018484,0.082777384,3.135494216,0.172379443,1.120542323,1.096525593,0
80000,에스엔유프리시젼(주),2021,0.3722,0.0168,0,25.7360971,0.199238982,3.270996025,0.117988613,0.056287997,0.070293129,0.060857066,0.081867144,3.17805383,0.218255543,0.92068056,0.939670316,0
80000,에스엔유,2022,0.3722,0.0137,0,25.85520133,0.239408603,2.769056958,0.085537744,0.044016251,0.057871088,0.050956244,0.079909591,3.218875825,0.277112966,0.732752131,0.802431342,0
80000,에스엔유,2023,0.3722,0.0284,0,25.94026902,0.26072878,2.643643073,0.042189845,0.039628486,0.0536048,-0.030789713,0.080864119,3.258096538,0.386993548,0.679277185,0.7586547,0
80010,이상네트웍스,2011,0.3514,0.2011,0,24.85367357,0.136911301,3.59100475,0.396875171,0.047139476,0.054617186,0.054326283,0.064085994,2.48490665,0.225486662,0.606740621,0.648737026,0
80010,이상네트웍스,2012,0.3576,0.2043,0,24.84411042,0.1067906,4.508125256,-0.316621639,0.035058902,0.039250485,0.085927935,0.061879391,2.564949357,0.165827832,0.556207967,0.582876654,0
80010,이상네트웍스,2013,0.3465,0.2018,0,24.81610981,0.060092757,7.291006653,-0.161799853,0.037989848,0.04041872,0.019668893,0.065022482,2.63905733,0.208332337,0.455236961,0.509360772,0
80010,이상네트웍스,2014,0.3471,0.2035,0,24.89387461,0.099352943,3.920948462,0.462296234,0.04400082,0.048854676,-0.022752979,0.058671271,2.708050201,0.274993765,0.513909194,0.559544597,0
80010,이상네트웍스,2015,0.3512,0.2007,0,24.93181766,0.093882466,4.106316461,-0.221534337,0.027125904,0.029936408,0.108751525,0.053236615,2.772588722,0.199407705,1.026009813,1.023544087,0
80010,이상네트웍스,2016,0.3512,0.2219,0,24.95732002,0.094799844,4.060398948,0.01963958,0.0583573,0.064468946,0.07702903,0.050731915,2.833213344,0.167329465,1.079794462,1.072761349,0
80010,이상네트웍스,2017,0.3519,0.215,0,25.01167341,0.088140366,3.679398826,0.223586658,0.076924856,0.084360414,0.095129761,0.047109921,2.890371758,0.161707888,1.097131017,1.08804627,0
80010,(주)이상네트웍스,2018,0.3529,0.3174,0,25.09327461,0.093530851,3.81589931,-0.014719164,0.053668989,0.059206636,0.020183157,0.326067735,2.944438979,0.182802016,0.869890694,0.916468351,0
80010,(주)이상네트웍스,2019,0.3916,0.315,0,25.51290676,0.357988665,1.959660817,-0.371861344,0.004540689,0.0070726,0.00953585,0.096120514,2.995732274,0.127340262,0.797926089,0.863803754,0
80010,(주)이상네트웍스,2020,0.5015,0.2015,0,25.50533942,0.326007769,1.313336453,-0.035157835,0.054466753,0.080812138,0.008397183,0.094289846,3.044522438,0.137560568,0.74018884,0.803375693,0
80010,(주)이상네트웍스,2021,0.5015,0.0151,0,25.45469347,0.243202996,1.468506939,0.223405865,0.02532075,0.033457783,0.053697977,0.095372976,3.091042453,0.130714207,0.72472962,0.780327887,0
80010,이상네트웍스,2022,0.525,0.0086,0,25.41277902,0.201976934,2.099216923,0.055420668,0.03254869,0.040786653,0.038398449,0.096009326,3.135494216,0.16361138,0.595881915,0.686883473,0
80010,이상네트웍스,2023,0.525,0.0078,0,25.44350046,0.225185562,1.400554187,-0.005545697,0.038037054,0.049091824,0.044965499,0.095293763,3.17805383,0.148317379,0.588006976,0.667411421,0
80160,모두투어,2011,0.1878,0.1119,0,25.5393059,0.488330812,2.149591728,0.033821959,0.107356072,0.209815393,0.12541367,0.008479616,3.135494216,0.107910394,2.846015104,2.017677187,0
80160,모두투어,2012,0.1746,0.1342,0,25.58329613,0.448716761,2.155148725,0.096996479,0.133768261,0.24264888,0.166990169,0.038979033,3.17805383,0.156938343,4.628595712,3.074413448,0
80160,모두투어,2013,0.1961,0.1751,0,25.68840158,0.428315081,2.08592524,0.076274983,0.124320945,0.217464097,0.115975283,0.034482703,3.218875825,0.115560898,3.21001009,2.349826875,0
80160,모두투어,2014,0.1802,0.2228,0,25.71702724,0.389221397,2.115063898,0.086116361,0.116034669,0.189978281,0.192457114,0.045709587,3.258096538,0.13584149,3.020699908,2.166680573,0
80160,모두투어,2015,0.1799,0.2776,0,25.88710806,0.42263541,1.717165226,0.174073065,0.073531088,0.127356421,0.058952113,0.040229171,3.295836866,0.123571565,4.188189306,2.919119554,0
